id,store,title,price,info,search_value,link,image_url
1051,Amazon,"Silicone Case for Samsung Galaxy S23 Ultra, Heavy Duty Shockproof & Scratch Soft Case Cover with Liquid Silicone Rubber Skin and Plush Lining (Gray)",SAR 21.45,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Tersely-Silicone-Samsung-Shockproof-Scratch/dp/B0D2DBGMPH/ref=sr_1_36?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-36,https://m.media-amazon.com/images/I/61UiswnJZaL._AC_UL320_.jpg
1052,Amazon,Galaxy S23 Ultra STANDARD EDITION Dual-SIM 256GB ROM + 12GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone (Phantom Black) - International Version,N/A,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Samsung-STANDARD-Dual-SIM-Unlocked-Smartphone/dp/B0BTWQZBGP/ref=sr_1_37?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-37,https://m.media-amazon.com/images/I/41jOEM5KONL._AC_UL320_.jpg
1053,Amazon,Liquid Air designed for Samsung Galaxy S23 PLUS case cover (2023) - Matte Black,SAR 56.87,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Spigen-Liquid-designed-Samsung-Galaxy/dp/B0BJSLLBVT/ref=sr_1_38?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-38,https://m.media-amazon.com/images/I/71SxW13sbSL._AC_UL320_.jpg
1054,Amazon,"USB C to USB C Cable Silica (1M), Type C Charger Fast Charging, Multi-functional Charging Cable Compatible with iPhone 15/Plus/15 Pro/Pro Max，Samsung Galaxy S23 S22,MacBook Air and More (PINK)",SAR 13.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/GONEO-Charging-Multi-functional-Compatible-Max%EF%BC%8CSamsung/dp/B0DF28TRVZ/ref=sr_1_39?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-39,https://m.media-amazon.com/images/I/51Ji7OnaDKL._AC_UL320_.jpg
1055,Amazon,X9b 5G 12GB+256GB Midnight Black,"SAR 1,078.00",N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/HONOR-12GB-256GB-Midnight-Black/dp/B0CLD1WK8Z/ref=sr_1_40?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-40,https://m.media-amazon.com/images/I/71R5XexdtfL._AC_UL320_.jpg
1056,Amazon,"Case for Samsung Galaxy S23 Ultra 5G 6.8-Inch, Non-Yellowing Shockproof Bumper Protective Phone Cover, Anti-Scratch Hard PC Back (Green)",SAR 30.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/JETech-Non-Yellowing-Shockproof-Protective-Anti-Scratch/dp/B0BX92X4TG/ref=sr_1_41?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-41,https://m.media-amazon.com/images/I/612TK5+paoL._AC_UL320_.jpg
1057,Amazon,Liquid Crystal designed for Samsung Galaxy S23 FE case cover - Crystal Clear,SAR 91.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Spigen-Liquid-Crystal-designed-Samsung/dp/B0BZTM51CF/ref=sr_1_42?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-42,https://m.media-amazon.com/images/I/61hWMo92VHL._AC_UL320_.jpg
1058,Amazon,"Matte Case for Samsung Galaxy S23 FE 6.4-Inch with Upgraded Camera Protection, Translucent Frosted Matte Back Shockproof Protective Phone Cover (Frosted Clear)",SAR 40.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/JETech-Protection-Translucent-Shockproof-Protective/dp/B0CGPYSDX1/ref=sr_1_43?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-43,https://m.media-amazon.com/images/I/61C2KTN6iOL._AC_UL320_.jpg
1059,Amazon,Galaxy S22 Ultra 5G Mobile Phone 128GB SIM Free Android Smartphone Phantom Black- International Version,"SAR 2,679.00",N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Samsung-Android-Smartphone-Phantom-International/dp/B09NRXBD9H/ref=sr_1_44?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-44,https://m.media-amazon.com/images/I/713t5gYw3HL._AC_UL320_.jpg
1060,Amazon,"Compatible Magnetic Case for Samsung Galaxy S23 Ultra Case, Soft TPU Camera Protective Shockproof Silicone Case for Samsung Galaxy S23 Ultra 6.8 Inch (Pink)",SAR 39.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/AXIYIBZI-Case-Samsung-Galaxy-Ultra/dp/B0C7NTLCV5/ref=sr_1_45?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-45,https://m.media-amazon.com/images/I/61CEl4XsiCL._AC_UL320_.jpg
1061,Amazon,Galaxy Buds 2 Pro - Wireless Earphones Graphite,SAR 376.77,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Samsung-Galaxy-Buds-Pro-Earphones/dp/B0B8J28VMV/ref=sr_1_46?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-46,https://m.media-amazon.com/images/I/61L5lOMFahL._AC_UL320_.jpg
1062,Amazon,Liquid Crystal designed for Samsung Galaxy S23 case cover (2023) - Space Crystal,SAR 73.37,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Spigen-Liquid-Crystal-designed-Samsung/dp/B0BJSLXD7R/ref=sr_1_47?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-47,https://m.media-amazon.com/images/I/612wmuWnfmL._AC_UL320_.jpg
1063,Amazon,"Camera Lens Protector for Samsung Galaxy S23 5G 6.1-Inch / S23 Plus 5G 6.6-Inch, 9H Tempered Glass Metal Individual Ring Cover, Easy Installation Tray, HD Clear, 1 Set (Cream)",SAR 30.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/JETech-Protector-6-1-Inch-Individual-Installation/dp/B0BYZSDWG8/ref=sr_1_48?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-48,https://m.media-amazon.com/images/I/61ipGI+qnQL._AC_UL320_.jpg
1064,Amazon,"Case for Samsung Galaxy S23 Ultra Silicone Case, Soft Touch Premium Liquid Rubber Shockproof Phone Cover [Slim Fit] [Upgraded Camera Protection] [Microfiber Lining],2023 (White)",SAR 34.49,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/JULEMY-Samsung-Galaxy-S23-Ultra/dp/B0CTMD25RT/ref=sr_1_49?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-49,https://m.media-amazon.com/images/I/71YbGeqkBDL._AC_UL320_.jpg
1065,Amazon,"Galaxy S23 SM-S911B 15.5 cm (6.1"") Android 13 5G USB Type-C 8 GB 256 GB 3900 mAh Green",N/A,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Samsung-Galaxy-SM-S911B-Android-Type-C/dp/B0BTYX1RP4/ref=sr_1_50?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-50,https://m.media-amazon.com/images/I/41IXu9CyoiL._AC_UL320_.jpg
1066,Amazon,Samsung Galaxy S23 Plus Case Magnetic Clear with Camera Lens Protector Full Protection Electroplated Silicone Slim Fit Shockproof Protective Case Cover 6.6 Inch (Green),SAR 17.59,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/AXIYIBZI-Samsung-Galaxy-S23-Plus/dp/B0C7WJKG74/ref=sr_1_51?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-51,https://m.media-amazon.com/images/I/5173PM6x+FL._AC_UL320_.jpg
1067,Amazon,Compatible with Samsung Galaxy S23 Ultra Case Cover Light Ultra Slim Lightweight Full Protection PC Hard Protective Thin Case Cover for Samsung Galaxy S23 Ultra Cover Case Black 6.8 inch,SAR 29.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/Compatible-Samsung-S23-Lightweight-Protection/dp/B0BV62NR12/ref=sr_1_52?dib=eyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI&dib_tag=se&keywords=Samsung+Galaxy+S23&qid=1730954402&sr=8-52,https://m.media-amazon.com/images/I/61e5IJhFBZL._AC_UL320_.jpg
1068,Amazon,Silklike Case for Samsung Galaxy S23 - Cover Bumper Built-in Metal Plate for Samsung Galaxy S23 - Gray,SAR 25.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MzUzMTM1NzEyMDk2MTI2OjE3MzA5NTQ0MDI6c3BfYnRmOjIwMTMwNjM0MzExODk4OjowOjo&url=%2FKepuch-Silklike-Samsung-Galaxy-Built%2Fdp%2FB0BXDHNRGW%2Fref%3Dsr_1_53_sspa%3Fdib%3DeyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1730954402%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/41hEoUw7UBL._AC_UL320_.jpg
1069,Amazon,"Case for Samsung Galaxy S23,Hybrid Heavy Duty Protection Shockproof Defender Kickstand Armor Case Cover,Navy",SAR 24.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MzUzMTM1NzEyMDk2MTI2OjE3MzA5NTQ0MDI6c3BfYnRmOjIwMTAyNTI2MTA5Mzk4OjowOjo&url=%2F2NSPDRGNI-Protection-Shockproof-Defender-Kickstand%2Fdp%2FB0BLLJCBR3%2Fref%3Dsr_1_54_sspa%3Fdib%3DeyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1730954402%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/816LFyoHquL._AC_UL320_.jpg
1070,Amazon,Samsung Galaxy S23 Magnetic Back Stand Case Soft Silicone Horizontal & Vertical Foldable Kickstand Cover Finger Strap Full protection Case (S23 Navy Blue),SAR 18.99,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MzUzMTM1NzEyMDk2MTI2OjE3MzA5NTQ0MDI6c3BfYnRmOjMwMDAyNTI1MzMzNTczMjo6MDo6&url=%2FMagnetic-Silicone-Horizontal-Kickstand-protection%2Fdp%2FB0CBJ2DYJ3%2Fref%3Dsr_1_55_sspa%3Fdib%3DeyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1730954402%26sr%3D8-55-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/51lOo4moaDL._AC_UL320_.jpg
1071,Amazon,Samsung Galaxy S23 Case with Card Holder Clear Soft Plating Shockproof Transparent Protective Phone Cover with Wallet جراب جوال سامسونج جالكسي اس 23، حامي شفاف مقاوم للصدمات مع فتحة بطاقة بنكية,SAR 19.00,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MzUzMTM1NzEyMDk2MTI2OjE3MzA5NTQ0MDI6c3BfYnRmOjMwMDM1NTg2ODA4NjgzMjo6MDo6&url=%2FSamsung-Plating-Shockproof-Transparent-Protective%2Fdp%2FB0CYHZL4KT%2Fref%3Dsr_1_56_sspa%3Fdib%3DeyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1730954402%26sr%3D8-56-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61Zqes9lurL._AC_UL320_.jpg
1072,Amazon,"Case for Samsung Galaxy S23 with Slide Camera Cover, Built-in 360° Rotate Ring Kickstand [Military Grade Shockproof Test] Protective Case for Galaxy S23 5G 6.1 Inch, Black",SAR 19.90,N/A,Samsung Galaxy S23,https://www.amazon.sa/-/en/sspa/click?ie=UTF8&spc=MTo0MzUzMTM1NzEyMDk2MTI2OjE3MzA5NTQ0MDI6c3BfYnRmOjMwMDA3NDgxMTEyOTUzMjo6MDo6&url=%2FULHYC-Kickstand-Military-Shockproof-Protective%2Fdp%2FB0BV5SYJST%2Fref%3Dsr_1_57_sspa%3Fdib%3DeyJ2IjoiMSJ9.TD35TcaOIhUtxrAal1uyMgQKC2hFPDssN8Dar_HjIUBd6ZvY-BjgABccJqjAd4a-9ZF9hYt36bZjzknTD3UBTUspKA9WozLiJCF_ohJccoyXv_qFMaUokUrJh4R12c7e-ftEU07q7t2uY_DU3QSd5ctSwnLEk4rdjA685JjaXDY8cMQqexbdxwT_6X072n7tXuyCqT5cFwHwybNVDYXDPnvvYcomarp7hauluObMesSY5_T956pMsC8uEZMoUKH-Fov1q50w6q-gonqwxlhkYEXOnB2NkgKy8-1IIHQHSdE.laYZqLGwyMo9859qgz2u0rqJAzzeXCz0OE90eN0JNVI%26dib_tag%3Dse%26keywords%3DSamsung%2BGalaxy%2BS23%26qid%3D1730954402%26sr%3D8-57-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61VmtdJmG8L._AC_UL320_.jpg
